Ship-to party,Shipment Route,Region Code,광역도시,시군구,담당 RDC 코드,담당 RDC 명
3013501,KRDB90,DOA,충청남도,아산시,11R2,평택RDC
3013556,KRDEH0,PIA,경상북도,울진군,11RD,칠곡RDC
3013589,KRDFH0,MVA,경상남도,합천군,11RD,칠곡RDC
3013608,KRDEH0,PIA,경상북도,울진군,11RD,칠곡RDC
3013644,KRDD70,IQA,전라남도,목포시,11RC,계룡RDC
3013743,KRD990,CTA,강원도,인제군,11R9,제천RDC
3013746,KRD108,LOA,부산광역시,강서구,11RD,칠곡RDC
3013878,KRDG10,NFA,제주특별자치도,제주시,11RB,제주RDC
3013918,KRD00I,BBA,서울특별시,양천구,11R2,평택RDC
3013974,KRD006,AVA,서울특별시,구로구,11R2,평택RDC
3014043,KRDG10,NFA,제주특별자치도,제주시,11RB,제주RDC
3014080,KRDD50,ILA,전라남도,나주시,11RC,계룡RDC
3014131,KRDA30,EMA,충청북도,영동군,11RC,계룡RDC
3014200,KRDG00,NFE,제주특별자치도,서귀포시,11RB,제주RDC
3014242,KRD002,ARA,서울특별시,강북구,11R2,평택RDC
3014277,KRD007,AWA,서울특별시,금천구,11R2,평택RDC
3014293,KRD8R0,GMA,경기도,평택시,11R2,평택RDC
3014486,KRDA93,EHA,충청북도,청주시 청원구,11RC,계룡RDC
3014656,KRD940,CFA,강원도,속초시,11R9,제천RDC
3014686,KRD00G,AMA,서울특별시,성북구,11R2,평택RDC
3014692,KRDFD0,MJA,경상남도,통영시,11RD,칠곡RDC
3014727,KRDDF0,IUA,전라남도,완도군,11RC,계룡RDC
3014762,KRDEH0,PIA,경상북도,울진군,11RD,칠곡RDC
3014803,KRD201,OEA,대구광역시,달서구,11RD,칠곡RDC
3014869,KRD10A,LCA,부산광역시,서구,11RD,칠곡RDC
3014884,KRD100,LOA,부산광역시,강서구,11RD,칠곡RDC
3015062,KRD990,CTA,강원도,인제군,11R9,제천RDC
3015169,KRD009,AIA,서울특별시,도봉구,11R2,평택RDC
3015200,KRD500,DEA,대전광역시,대덕구,11RC,계룡RDC
3015275,KRD980,CIA,강원도,원주시,11R9,제천RDC
3015376,KRD8M2,GKA,경기도,용인시 처인구,11R2,평택RDC
3015453,KRD8R0,GMA,경기도,평택시,11R2,평택RDC
3015516,KRD940,CFA,강원도,속초시,11R9,제천RDC
3015519,KRD990,CTA,강원도,인제군,11R9,제천RDC
3015559,KRD601,NCA,울산광역시,동구,11RD,칠곡RDC
3015628,KRD400,IEA,광주광역시,광산구,11RC,계룡RDC
3015637,KRD9C0,CAA,강원도,춘천시,11R9,제천RDC
3015689,KRDE30,OOA,경상북도,구미시,11RD,칠곡RDC
3015694,KRD8L0,GJA,경기도,오산시,11R2,평택RDC
3015721,KRD006,AVA,서울특별시,구로구,11R2,평택RDC
3015764,KRDDI0,IVA,전라남도,진도군,11RC,계룡RDC
3015787,KRD8Q0,FLA,경기도,파주시,11R2,평택RDC
3015814,KRDE00,OIA,경상북도,경산시,11RD,칠곡RDC
3015815,KRDE10,PLA,경상북도,경주시,11RD,칠곡RDC
3015825,KRDFA0,MNA,경상남도,진주시,11RD,칠곡RDC
3015897,KRD812,FJA,경기도,고양시 일산서구,11R2,평택RDC
3015899,KRD8O0,HFA,경기도,의정부시,11R2,평택RDC
3015909,KRD601,NCA,울산광역시,동구,11RD,칠곡RDC
3015932,KRD108,LNA,부산광역시,사상구,11RD,칠곡RDC
3016062,KRD8J0,GVA,경기도,여주시,11R9,제천RDC
3016064,KRDEH0,PIA,경상북도,울진군,11RD,칠곡RDC
3016074,KRDD70,IQA,전라남도,목포시,11RC,계룡RDC
3016075,KRD404,ICA,광주광역시,서구,11RC,계룡RDC
3016526,KRDE30,OOA,경상북도,구미시,11RD,칠곡RDC
3016565,KRD8M1,GKA,경기도,용인시 수지구,11R2,평택RDC
3016767,KRDEM1,PNA,경상북도,포항시 북구,11RD,칠곡RDC
3016796,KRD00B,AXA,서울특별시,동작구,11R2,평택RDC
3016886,KRDF80,LSA,경상남도,양산시,11RD,칠곡RDC
3016892,KRDEM0,PNA,경상북도,포항시 남구,11RD,칠곡RDC
3017051,KRD600,NAA,울산광역시,남구,11RD,칠곡RDC
3017065,KRDEM0,PNA,경상북도,포항시 남구,11RD,칠곡RDC
3017150,KRDC80,JRA,전라북도,익산시,11RC,계룡RDC
3017208,KRD8D0,FVA,경기도,시흥시,11R2,평택RDC
3017225,KRDF80,LSA,경상남도,양산시,11RD,칠곡RDC
3017243,KRDEM0,PNA,경상북도,포항시 남구,11RD,칠곡RDC
3017245,KRD8Q0,FLA,경기도,파주시,11R2,평택RDC
3017271,KRD990,CTA,강원도,인제군,11R9,제천RDC
3017363,KRD400,IEA,광주광역시,광산구,11RC,계룡RDC
3017568,KRD603,NEA,울산광역시,울주군,11RD,칠곡RDC
3017595,KRD400,IEA,광주광역시,광산구,11RC,계룡RDC
3017617,KRDG00,NFE,제주특별자치도,서귀포시,11RB,제주RDC
3017677,KRDC50,JXA,전라북도,부안군,11RC,계룡RDC
3017792,KRDEL0,OMA,경상북도,칠곡군,11RD,칠곡RDC
3017834,KRDC80,JRA,전라북도,익산시,11RC,계룡RDC
3018026,KRDDH0,IPA,전라남도,장흥군,11RC,계룡RDC
3018043,KRDE10,PLA,경상북도,경주시,11RD,칠곡RDC
3018069,KRDC10,JTA,전라북도,군산시,11RC,계룡RDC
3018089,KRD8U0,GIA,경기도,화성시,11R2,평택RDC
3018124,KRD940,CFA,강원도,속초시,11R9,제천RDC
3018268,KRD8S0,HKA,경기도,포천시,11R2,평택RDC
3018354,KRD8A0,FPA,경기도,부천시 원미구,11R2,평택RDC
3018424,KRD8B0,GRA,경기도,성남시 분당구,11R2,평택RDC
3018470,KRDEH0,PIA,경상북도,울진군,11RD,칠곡RDC
3018578,KRDD70,IQA,전라남도,목포시,11RC,계룡RDC
3018743,KRD811,FJA,경기도,고양시 일산동구,11R2,평택RDC
3018756,KRDF10,MTA,경상남도,거창군,11RD,칠곡RDC
3018802,KRDE30,OOA,경상북도,구미시,11RD,칠곡RDC
3018826,KRDAA0,EPA,충청북도,충주시,11R9,제천RDC
3018827,KRD8B0,GRA,경기도,성남시 분당구,11R2,평택RDC
3018866,KRD980,CIA,강원도,원주시,11R9,제천RDC
3018932,KRD301,FHA,인천광역시,계양구,11R2,평택RDC
3018957,KRD00M,ABA,서울특별시,종로구,11R2,평택RDC
3019010,KRDDC0,JJA,전라남도,여수시,11RC,계룡RDC
3019071,KRD101,LHA,부산광역시,금정구,11RD,칠곡RDC
3019110,KRD8M2,GKA,경기도,용인시 처인구,11R2,평택RDC
3019151,KRD8T0,GTA,경기도,하남시,11R2,평택RDC
3019157,KRD900,CCA,강원도,강릉시,11R9,제천RDC
3019158,KRD880,HBA,경기도,남양주시,11R2,평택RDC
3019163,KRDDK0,ITA,전라남도,해남군,11RC,계룡RDC
3019211,KRD8B1,GRA,경기도,성남시 수정구,11R2,평택RDC
3019216,KRD9B0,CVA,강원도,철원군,11R2,평택RDC
3019224,KRD00H,AOA,서울특별시,송파구,11R2,평택RDC
3019229,KRDA80,EJA,충청북도,진천군,11R2,평택RDC
3019236,KRD8S0,HKA,경기도,포천시,11R2,평택RDC
3019259,KRDE80,OQA,경상북도,상주시,11RD,칠곡RDC
3019266,KRD10F,LJA,부산광역시,해운대구,11RD,칠곡RDC
3019284,KRDG10,NFA,제주특별자치도,제주시,11RB,제주RDC
3019339,KRDB70,EEA,충청남도,서산시,11R2,평택RDC
3019346,KRD940,CCA,강원도,강릉시,11R9,제천RDC
3019439,KRD9E0,CMA,강원도,평창군,11R9,제천RDC
3019462,KRDD00,ABD,전라남도,강진군,11RC,계룡RDC
3019572,KRD980,CIA,강원도,원주시,11R9,제천RDC
3019580,KRDC50,JXA,전라북도,부안군,11RC,계룡RDC
3019581,KRDC20,JVA,전라북도,김제시,11RC,계룡RDC
3019611,KRDFC4,MHA,경상남도,창원시 진해구,11RD,칠곡RDC
3019649,KRDE30,OOA,경상북도,구미시,11RD,칠곡RDC
3019674,KRDFC4,MHA,경상남도,창원시 진해구,11RD,칠곡RDC
3019680,KRDA92,EHA,충청북도,청주시 청원구,11RC,계룡RDC
3019705,KRDAA0,EPA,충청북도,충주시,11R9,제천RDC
3019726,KRD880,HBA,경기도,남양주시,11R2,평택RDC
3019811,KRDFC1,MHA,경상남도,창원시 마산회원구,11RD,칠곡RDC
3019919,KRDE00,OIA,경상북도,경산시,11RD,칠곡RDC
3019928,KRDC30,KDA,전라북도,남원시,11RC,계룡RDC
3019945,KRD880,HBA,경기도,남양주시,11R2,평택RDC
3019967,KRDEI0,PIK,경상북도,의성군,11RD,칠곡RDC
302,KRD00E,ANA,서울특별시,서초구,11R2,평택RDC
3020002,KRD830,FSA,경기도,광명시,11R2,평택RDC
3020004,KRD8H0,HGA,경기도,양주시,11R2,평택RDC
3020011,KRD008,APA,서울특별시,노원구,11R2,평택RDC
3020019,KRDB90,DOA,충청남도,아산시,11R2,평택RDC
3020075,KRD8U0,GIA,경기도,화성시,11R2,평택RDC
3020082,KRD00H,AOA,서울특별시,송파구,11R2,평택RDC
3020087,KRDE50,OPA,경상북도,김천시,11RD,칠곡RDC
3020117,KRD880,HBA,경기도,남양주시,11R2,평택RDC
3020118,KRD850,HAA,경기도,구리시,11R2,평택RDC
3020200,KRD402,IBA,광주광역시,동구,11RC,계룡RDC
3020294,KRDFC4,MIA,경상남도,창원시 진해구,11RD,칠곡RDC
3020316,KRD8B0,GRA,경기도,성남시 분당구,11R2,평택RDC
3020344,KRDF40,MSA,경상남도,남해군,11RD,칠곡RDC
3020345,KRDF40,MSA,경상남도,남해군,11RD,칠곡RDC
3020347,KRDFA0,MNA,경상남도,진주시,11RD,칠곡RDC
3020406,KRDA50,ELA,충청북도,음성군,11R2,평택RDC
3020443,KRDE80,OOA,경상북도,상주시,11RD,칠곡RDC
3020454,KRD10B,LKA,부산광역시,수영구,11RD,칠곡RDC
3020459,KRD900,CCA,강원도,강릉시,11R9,제천RDC
3020461,KRD900,CCA,강원도,강릉시,11R9,제천RDC
3020466,KRD002,ARA,서울특별시,강북구,11R2,평택RDC
3020468,KRDDE0,INB,전라남도,영암군,11RC,계룡RDC
3020476,KRD102,LPA,부산광역시,기장군,11RD,칠곡RDC
3020478,KRD107,LMA,부산광역시,북구,11RD,칠곡RDC
3020495,KRD103,LGA,부산광역시,남구,11RD,칠곡RDC
3021861,KRD109,LDA,부산광역시,사하구,11RD,칠곡RDC
3021865,KRDFC1,MHA,경상남도,창원시 마산회원구,11RD,칠곡RDC
3021867,KRD10D,LEA,부산광역시,영도구,11RD,칠곡RDC
3021871,KRD109,LDA,부산광역시,사하구,11RD,칠곡RDC
3021915,KRD10C,LIA,부산광역시,연제구,11RD,칠곡RDC
3021924,KRDB30,DIA,충청남도,논산시,11RC,계룡RDC
3021930,KRD103,LGA,부산광역시,남구,11RD,칠곡RDC
3021931,KRD103,LGA,부산광역시,남구,11RD,칠곡RDC
3021933,KRD10B,LKA,부산광역시,수영구,11RD,칠곡RDC
3021935,KRD10F,LJA,부산광역시,해운대구,11RD,칠곡RDC
3021936,KRD105,LFA,부산광역시,동래구,11RD,칠곡RDC
3021982,KRDF50,LTA,경상남도,밀양시,11RD,칠곡RDC
3022,KRDBB1,DLA,충청남도,천안시 서북구,11R2,평택RDC
3022023,KRD9E0,CMA,강원도,평창군,11R9,제천RDC
3022039,KRD8N0,GEA,경기도,의왕시,11R2,평택RDC
3022042,KRDF80,LSA,경상남도,양산시,11RD,칠곡RDC
3022049,KRDE10,PLA,경상북도,경주시,11RD,칠곡RDC
3022051,KRDBB0,DLA,충청남도,천안시 동남구,11R2,평택RDC
3022065,KRD880,HBA,경기도,남양주시,11R2,평택RDC
3022067,KRD870,FNA,경기도,김포시,11R2,평택RDC
3022081,KRD201,OEA,대구광역시,달서구,11RD,칠곡RDC
3022090,KRD102,LPA,부산광역시,기장군,11RD,칠곡RDC
3022138,KRDFC2,MHA,경상남도,창원시 성산구,11RD,칠곡RDC
3022172,KRDF30,LQA,경상남도,김해시,11RD,칠곡RDC
3022173,KRD600,NAA,울산광역시,남구,11RD,칠곡RDC
3022187,KRD8R0,GMA,경기도,평택시,11R2,평택RDC
3022206,KRDDK0,ITA,전라남도,해남군,11RC,계룡RDC
3022211,KRDC90,JOA,전라북도,임실군,11RC,계룡RDC
306,KRD000,ALA,서울특별시,강남구,11R2,평택RDC
3078,KRDFC0,MHA,경상남도,창원시 마산합포구,11RD,칠곡RDC
308,KRD8B1,GRA,경기도,성남시 수정구,11R2,평택RDC
311,KRD8U0,GIA,경기도,화성시,11R2,평택RDC
313,KRD00H,AOA,서울특별시,송파구,11R2,평택RDC
316,KRD812,FJA,경기도,고양시 일산서구,11R2,평택RDC
317,KRD8Q0,FLA,경기도,파주시,11R2,평택RDC
3198,KRD8N0,GEA,경기도,의왕시,11R2,평택RDC
3212,KRD502,DCA,대전광역시,서구,11RC,계룡RDC
3229,KRDC20,JVA,전라북도,김제시,11RC,계룡RDC
3264,KRDEM1,PNA,경상북도,포항시 북구,11RD,칠곡RDC
3265,KRD10C,LIA,부산광역시,연제구,11RD,칠곡RDC
3273,KRDC00,KCA,전라북도,고창군,11RC,계룡RDC
3328,KRD900,CCA,강원도,강릉시,11R9,제천RDC
333,KRD007,AWA,서울특별시,금천구,11R2,평택RDC
334,KRD00D,ADA,서울특별시,서대문구,11R2,평택RDC
3386,KRDF30,LQA,경상남도,김해시,11RD,칠곡RDC
3416,KRD8Q0,FLA,경기도,파주시,11R2,평택RDC
342,KRD00L,AFA,서울특별시,은평구,11R2,평택RDC
345,KRD810,FJA,경기도,고양시 덕양구,11R2,평택RDC
349,KRD00L,AFA,서울특별시,은평구,11R2,평택RDC
3578,KRDFH0,MVA,경상남도,합천군,11RD,칠곡RDC
3594,KRDFA0,MNA,경상남도,진주시,11RD,칠곡RDC
3637,KRD8A0,FPA,경기도,부천시 소사구,11R2,평택RDC
365,KRD009,AIA,서울특별시,도봉구,11R2,평택RDC
368,KRD002,ARA,서울특별시,강북구,11R2,평택RDC
3682,KRD840,GSA,경기도,광주시,11R2,평택RDC
3692,KRD400,IEA,광주광역시,광산구,11RC,계룡RDC
3706,KRD8P0,GUA,경기도,이천시,11R9,제천RDC
3722,KRD304,FCA,인천광역시,미추홀구,11R2,평택RDC
3756,KRDC70,JNA,전라북도,완주군,11RC,계룡RDC
3760,KRD8O0,HFA,경기도,의정부시,11R2,평택RDC
3767,KRD206,OGA,대구광역시,수성구,11RD,칠곡RDC
381,KRD00G,AMA,서울특별시,성북구,11R2,평택RDC
3836,KRD404,ICA,광주광역시,서구,11RC,계룡RDC
3842,KRD400,IEA,광주광역시,광산구,11RC,계룡RDC
3844,KRD8A0,FPA,경기도,부천시 오정구,11R2,평택RDC
3847,KRDE10,PLA,경상북도,경주시,11RD,칠곡RDC
3859,KRD8H0,HGA,경기도,양주시,11R2,평택RDC
3876,KRDDC0,JJA,전라남도,여수시,11RC,계룡RDC
3888,KRD8U0,GIA,경기도,화성시,11R2,평택RDC
3904,KRD810,FJA,경기도,고양시 덕양구,11R2,평택RDC
3905,KRDE30,OOA,경상북도,구미시,11RD,칠곡RDC
3938,KRD8U0,GIA,경기도,화성시,11R2,평택RDC
3945,KRD503,DDC,대전광역시,유성구,11RC,계룡RDC
397,KRD00C,AEA,서울특별시,마포구,11R2,평택RDC
3997,KRD500,DEA,대전광역시,대덕구,11RC,계룡RDC
401,KRD00F,AJA,서울특별시,성동구,11R2,평택RDC
4022,KRDF00,MLA,경상남도,거제시,11RD,칠곡RDC
4071,KRDDA0,JAA,전라남도,순천시,11RC,계룡RDC
4093,KRD00F,AJA,서울특별시,성동구,11R2,평택RDC
4110,KRDF30,LQA,경상남도,김해시,11RD,칠곡RDC
416,KRD00K,AQA,서울특별시,용산구,11R2,평택RDC
417,KRD00F,AJA,서울특별시,성동구,11R2,평택RDC
4171,KRDCB0,JMA,전라북도,전주시 덕진구,11RC,계룡RDC
4216,KRD8P0,GUA,경기도,이천시,11R9,제천RDC
4236,KRD8D0,FVA,경기도,시흥시,11R2,평택RDC
4300,KRD920,CPA,강원도,동해시,11R9,제천RDC
4305,KRDB30,DIA,충청남도,논산시,11RC,계룡RDC
4322,KRD500,DEA,대전광역시,대덕구,11RC,계룡RDC
4338,KRDB60,DJA,충청남도,부여군,11RC,계룡RDC
4347,KRDB70,EEA,충청남도,서산시,11R2,평택RDC
4351,KRDD70,IQA,전라남도,목포시,11RC,계룡RDC
436,KRD00K,AQA,서울특별시,용산구,11R2,평택RDC
4364,KRDFF0,MFA,경상남도,함안군,11RD,칠곡RDC
4368,KRD105,LFA,부산광역시,동래구,11RD,칠곡RDC
437,KRD00A,AGA,서울특별시,동대문구,11R2,평택RDC
4371,KRDBC0,DTB,충청남도,청양군,11RC,계룡RDC
4403,KRDBB0,DLA,충청남도,천안시 동남구,11R2,평택RDC
442,KRD00A,AGA,서울특별시,동대문구,11R2,평택RDC
4430,KRDF70,MQA,경상남도,산청군,11RD,칠곡RDC
4441,KRD10C,LIA,부산광역시,연제구,11RD,칠곡RDC
4458,KRDD70,IQA,전라남도,목포시,11RC,계룡RDC
4461,KRDEH0,PIA,경상북도,울진군,11RD,칠곡RDC
4469,KRDDA0,JAA,전라남도,순천시,11RC,계룡RDC
447,KRD00C,AEA,서울특별시,마포구,11R2,평택RDC
4470,KRD603,NEA,울산광역시,울주군,11RD,칠곡RDC
4472,KRDB10,DGA,충청남도,공주시,11RC,계룡RDC
4476,KRD204,OCA,대구광역시,북구,11RD,칠곡RDC
4478,KRD00E,ANA,서울특별시,서초구,11R2,평택RDC
4487,KRDDE0,INB,전라남도,영암군,11RC,계룡RDC
4527,KRD000,ALA,서울특별시,강남구,11R2,평택RDC
4534,KRD600,NAA,울산광역시,남구,11RD,칠곡RDC
4552,KRDCB0,JMA,전라북도,전주시 덕진구,11RC,계룡RDC
4577,KRD203,OBA,대구광역시,동구,11RD,칠곡RDC
4600,KRDD90,JGA,전라남도,보성군,11RC,계룡RDC
4609,KRDA30,EMA,충청북도,영동군,11RC,계룡RDC
461,KRD00J,ATA,서울특별시,영등포구,11R2,평택RDC
4613,KRD10C,LIA,부산광역시,연제구,11RD,칠곡RDC
462,KRD00I,BBA,서울특별시,양천구,11R2,평택RDC
4626,KRD504,DBA,대전광역시,중구,11RC,계룡RDC
4640,KRDEB0,PHA,경상북도,영덕군,11RD,칠곡RDC
4651,KRDFA0,MNA,경상남도,진주시,11RD,칠곡RDC
467,KRD8A0,FPA,경기도,부천시 원미구,11R2,평택RDC
4674,KRD8A0,FPA,경기도,부천시 원미구,11R2,평택RDC
4680,KRD880,HBA,경기도,남양주시,11R2,평택RDC
4689,KRD8H0,HGA,경기도,양주시,11R2,평택RDC
4691,KRDBD0,EFA,충청남도,태안군,11R2,평택RDC
4701,KRD8M0,GKA,경기도,용인시 기흥구,11R2,평택RDC
4703,KRD900,CCA,강원도,강릉시,11R9,제천RDC
4732,KRDFB0,MDA,경상남도,창녕군,11RD,칠곡RDC
4751,KRD8C3,GFA,경기도,수원시 팔달구,11R2,평택RDC
477,KRD8D0,BBA,경기도,시흥시,11R2,평택RDC
4788,KRDG00,NFE,제주특별자치도,서귀포시,11RB,제주RDC
48,KRD00H,AOA,서울특별시,송파구,11R2,평택RDC
4836,KRDG10,NFA,제주특별자치도,제주시,11RB,제주RDC
4866,KRD201,OEA,대구광역시,달서구,11RD,칠곡RDC
4876,KRD604,NBA,울산광역시,중구,11RD,칠곡RDC
4883,KRD880,HBA,경기도,남양주시,11R2,평택RDC
4909,KRDG00,NFE,제주특별자치도,서귀포시,11RB,제주RDC
491,KRD870,FNA,경기도,김포시,11R2,평택RDC
4911,KRD8C2,GFA,경기도,수원시 장안구,11R2,평택RDC
492,KRD003,BAA,서울특별시,강서구,11R2,평택RDC
4933,KRD8K0,HJA,경기도,연천군,11R2,평택RDC
4944,KRD840,GSA,경기도,광주시,11R2,평택RDC
4973,KRDFE0,MRA,경상남도,하동군,11RD,칠곡RDC
4981,KRDFC3,MHA,경상남도,창원시 의창구,11RD,칠곡RDC
4987,KRDB40,DSA,충청남도,당진시,11R2,평택RDC
5007,KRD00C,AEA,서울특별시,마포구,11R2,평택RDC
5016,KRDC80,JRA,전라북도,익산시,11RC,계룡RDC
5028,KRD600,NAA,울산광역시,남구,11RD,칠곡RDC
5040,KRDED0,PAA,경상북도,영주시,11R9,제천RDC
505,KRD8P0,GUA,경기도,이천시,11R9,제천RDC
5087,KRDF90,MEA,경상남도,의령군,11RD,칠곡RDC
5097,KRD880,HBA,경기도,남양주시,11R2,평택RDC
51,KRD8Q0,FLA,경기도,파주시,11R2,평택RDC
510,KRD8B0,GRA,경기도,성남시 분당구,11R2,평택RDC
5104,KRDD70,IQA,전라남도,목포시,11RC,계룡RDC
511,KRD8B0,GRA,경기도,성남시 분당구,11R2,평택RDC
5117,KRDF80,LSA,경상남도,양산시,11RD,칠곡RDC
5128,KRD920,CPA,강원도,동해시,11R9,제천RDC
5136,KRD500,DEA,대전광역시,대덕구,11RC,계룡RDC
5158,KRDA60,ERA,충청북도,제천시,11R9,제천RDC
5163,KRDCB1,JMA,전라북도,전주시 완산구,11RC,계룡RDC
5166,KRDF30,LQA,경상남도,김해시,11RD,칠곡RDC
5174,KRD8S0,HKA,경기도,포천시,11R2,평택RDC
5201,KRDB10,DGA,충청남도,공주시,11RC,계룡RDC
5206,KRD8G0,GBA,경기도,안양시 동안구,11R2,평택RDC
521,KRD8B2,GRA,경기도,성남시 중원구,11R2,평택RDC
5211,KRDF60,MNA,경상남도,사천시,11RD,칠곡RDC
522,KRD840,GSA,경기도,광주시,11R2,평택RDC
5220,KRD8U0,GIA,경기도,화성시,11R2,평택RDC
5228,KRD8T0,GTA,경기도,하남시,11R2,평택RDC
5229,KRD305,FDA,인천광역시,부평구,11R2,평택RDC
5230,KRDE30,OOA,경상북도,구미시,11RD,칠곡RDC
5239,KRDFC4,MIA,경상남도,창원시 진해구,11RD,칠곡RDC
5256,KRDFA0,MNA,경상남도,진주시,11RD,칠곡RDC
5266,KRDE00,OIA,경상북도,경산시,11RD,칠곡RDC
5267,KRDDC0,JJA,전라남도,여수시,11RC,계룡RDC
5283,KRDF30,LQA,경상남도,김해시,11RD,칠곡RDC
5285,KRDCB0,JMA,전라북도,전주시 덕진구,11RC,계룡RDC
5286,KRD00H,AOA,서울특별시,송파구,11R2,평택RDC
5289,KRD8B0,GRA,경기도,성남시 분당구,11R2,평택RDC
529,KRD8J0,GVA,경기도,여주시,11R9,제천RDC
530,KRD840,GSA,경기도,광주시,11R2,평택RDC
5306,KRDG10,NFA,제주특별자치도,제주시,11RB,제주RDC
532,KRD8P0,GUA,경기도,이천시,11R9,제천RDC
5322,KRD101,LHA,부산광역시,금정구,11RD,칠곡RDC
5328,KRD206,OGA,대구광역시,수성구,11RD,칠곡RDC
5333,KRDFD0,MJA,경상남도,통영시,11RD,칠곡RDC
5334,KRDF80,LSA,경상남도,양산시,11RD,칠곡RDC
5341,KRD8E0,FTA,경기도,안산시 단원구,11R2,평택RDC
5342,KRD840,GSA,경기도,광주시,11R2,평택RDC
5347,KRD8T0,GTA,경기도,하남시,11R2,평택RDC
5354,KRDCB1,JMA,전라북도,전주시 완산구,11RC,계룡RDC
5358,KRDF10,MTA,경상남도,거창군,11RD,칠곡RDC
5360,KRDAA0,EPA,충청북도,충주시,11R9,제천RDC
5361,KRD8B1,GRA,경기도,성남시 수정구,11R2,평택RDC
5369,KRDD70,IQA,전라남도,목포시,11RC,계룡RDC
5398,KRD8B2,GRA,경기도,성남시 중원구,11R2,평택RDC
5399,KRDF00,PIA,경상남도,거제시,11RD,칠곡RDC
541,KRD302,FFA,인천광역시,남동구,11R2,평택RDC
5421,KRDA90,EHA,충청북도,청주시 상당구,11RC,계룡RDC
5446,KRD000,ALA,서울특별시,강남구,11R2,평택RDC
545,KRD00G,AMA,서울특별시,성북구,11R2,평택RDC
5461,KRD201,OEA,대구광역시,달서구,11RD,칠곡RDC
5481,KRDBB0,DLA,충청남도,천안시 동남구,11R2,평택RDC
5488,KRDG10,NFA,제주특별자치도,제주시,11RB,제주RDC
5503,KRDB50,EDA,충청남도,보령시,11RC,계룡RDC
5505,KRD603,PHA,울산광역시,울주군,11RD,칠곡RDC
5513,KRD109,LDA,부산광역시,사하구,11RD,칠곡RDC
5516,KRD600,NAA,울산광역시,남구,11RD,칠곡RDC
5518,KRD8U0,GIA,경기도,화성시,11R2,평택RDC
5519,KRD500,DEA,대전광역시,대덕구,11RC,계룡RDC
5520,KRD830,FSA,경기도,광명시,11R2,평택RDC
5547,KRDE80,OQA,경상북도,상주시,11RD,칠곡RDC
5550,KRDB70,EEA,충청남도,서산시,11R2,평택RDC
5552,KRD830,FSA,경기도,광명시,11R2,평택RDC
5571,KRDFC2,MHA,경상남도,창원시 성산구,11RD,칠곡RDC
